;Unnamed: 0.1;MLP_Seco;MLP_S;MLP_NE;MLP_N;MLP_SIN;LSTM_Seco;LSTM_S;LSTM_NE;LSTM_N;LSTM_SIN;GRU_Seco;GRU_S;GRU_NE;GRU_N;GRU_SIN;Prev_ONS_Seco;Prev_ONS_S;Prev_ONS_NE;Prev_ONS_N;Prev ONS_SIN;SECO Carga Verificada;S Carga Verificada;NE Carga Verificada;N Carga Verificada;SIN Carga Verificada;MAPE MLP Seco;MAPE MLP S;MAPE MLP NE;MAPE MLP N;MAPE MLP SIN;MAPE LSTM Seco;MAPE LSTM S;MAPE LSTM NE;MAPE LSTM N;MAPE LSTM SIN;MAPE GRU Seco;MAPE GRU S;MAPE GRU NE;MAPE GRU N;MAPE GRU SIN;MAPE ONS Seco;MAPE ONS S;MAPE ONS NE;MAPE ONS N;MAPE ONS SIN;MAE MLP Seco;MAE MLP S;MAE MLP NE;MAE MLP N;MAE MLP SIN;MAE LSTM Seco;MAE LSTM S;MAE LSTM NE;MAE LSTM N;MAE LSTM SIN;MAE GRU Seco;MAE GRU S;MAE GRU NE;MAE GRU N;MAE GRU SIN;MAE ONS Seco;MAE ONS S;MAE ONS NE;MAE ONS N;MAE ONS SIN
84;;47427,5;15487,54;13759,57;7243,38;83917,99;46540,11;14214,92;12784,83;6957,76;80497,62;46266,77;14384,54;12753,11;6768,74;80173,16;47492,99;13894,67;13664,69;6723,64;81775,99;45852,1;15168,16;13311,15;7295,38;81626,79;3,44;2,11;3,37;0,71;2,81;1,5;6,28;3,95;4,63;1,38;0,9;5,17;4,19;7,22;1,78;3,58;8,4;2,66;7,84;0,18;1575,39;319,38;448,42;-52,0;2291,2;688,0;-953,24;-526,32;-337,62;-1129,17;414,66;-783,62;-558,04;-526,64;-1453,63;1640,88;-1273,49;353,54;-571,74;149,2
85;;46544,78;14876,73;13695,72;7115,27;82232,5;45934,98;13877,73;12844,26;6831,58;79488,55;45771,96;13984,18;12939,82;6675,39;79371,35;47143,5;13470,79;13932,72;6629,7;81176,71;45368,38;14756,93;13496,41;7171,25;80792,97;2,59;0,81;1,48;0,78;1,78;1,25;5,96;4,83;4,74;1,61;0,89;5,24;4,12;6,91;1,76;3,91;8,72;3,23;7,55;0,47;1176,4;119,8;199,31;-55,98;1439,53;566,6;-879,2;-652,15;-339,67;-1304,42;403,58;-772,75;-556,59;-495,86;-1421,62;1775,12;-1286,14;436,31;-541,55;383,74
86;;46384,64;14465,9;13810,45;7070,45;81731,44;46129,34;13698,92;13079,73;6795,02;79703,01;45996,31;13756,5;13247,81;6658,84;79659,46;47598,99;13503,07;14061,8;6851,62;82015,48;45623,43;14490,43;13864,66;7146,99;81125,51;1,67;0,17;0,39;1,07;0,75;1,11;5,46;5,66;4,92;1,75;0,82;5,06;4,45;6,83;1,81;4,33;6,81;1,42;4,13;1,1;761,21;-24,53;-54,21;-76,54;605,93;505,91;-791,51;-784,93;-351,97;-1422,5;372,88;-733,93;-616,85;-488,15;-1466,05;1975,56;-987,36;197,14;-295,37;889,97
87;;46861,55;14491,81;13953,25;7139,82;82446,43;47267,19;13870,54;13235,94;6886,69;81260,36;47007,86;13939,36;13395,76;6755,64;81098,62;49232,67;13542,72;14125,01;7031,68;83932,08;46717,24;14616,95;14060,34;7237,81;82632,34;0,31;0,86;0,76;1,35;0,22;1,18;5,11;5,86;4,85;1,66;0,62;4,64;4,73;6,66;1,86;5,38;7,35;0,46;2,85;1,57;144,31;-125,14;-107,09;-97,99;-185,91;549,95;-746,41;-824,4;-351,12;-1371,98;290,62;-677,59;-664,58;-482,17;-1533,72;2515,43;-1074,23;64,67;-206,13;1299,74
88;;47644,61;14775,41;14060,3;7255,17;83735,49;48431,39;14177,31;13273,26;7020,05;82902,01;48076,61;14293,9;13404,38;6907,0;82681,89;49384,12;14193,59;14112,17;7089,33;84779,21;47818,72;14958,32;14081,92;7366,83;84225,79;0,36;1,22;0,15;1,52;0,58;1,28;5,22;5,74;4,71;1,57;0,54;4,44;4,81;6,24;1,83;3,27;5,11;0,21;3,77;0,66;-174,11;-182,91;-21,62;-111,66;-490,3;612,67;-781,01;-808,66;-346,78;-1323,78;257,89;-664,42;-677,54;-459,83;-1543,9;1565,4;-764,73;30,25;-277,5;553,42
89;;48382,49;15068,74;14117,56;7343,34;84912,13;48736,93;14362,37;13236,22;7105,37;83440,89;48496,83;14528,99;13377,03;7044,18;83447,03;49466,86;14135,83;13960,29;7142,21;84705,19;48129,79;15264,25;14028,22;7457,14;84879,4;0,53;1,28;0,64;1,53;0,04;1,26;5,91;5,65;4,72;1,69;0,76;4,82;4,64;5,54;1,69;2,78;7,39;0,48;4,22;0,21;252,7;-195,51;89,34;-113,8;32,73;607,14;-901,88;-792,0;-351,77;-1438,51;367,04;-735,26;-651,19;-412,96;-1432,37;1337,07;-1128,42;-67,93;-314,93;-174,21
90;;48887,41;15264,07;14223,14;7410,44;85785,06;48488,41;14409,78;13290,4;7165,29;83353,88;48457,92;14621,2;13445,59;7154,28;83678,99;49338,45;14014,79;14100,55;7235,42;84689,21;47915,65;15422,56;14045,27;7523,75;84907,24;2,03;1,03;1,27;1,51;1,03;1,2;6,57;5,37;4,76;1,83;1,13;5,2;4,27;4,91;1,45;2,97;9,13;0,39;3,83;0,26;971,76;-158,49;177,87;-113,31;877,82;572,76;-1012,78;-754,87;-358,46;-1553,36;542,27;-801,36;-599,68;-369,47;-1228,25;1422,8;-1407,77;55,28;-288,33;-218,03
91;;49038,76;15309,74;14453,61;7477,2;86279,31;48151,39;14357,58;13555,83;7239,1;83303,9;48268,66;14606,64;13689,69;7240,58;83805,57;48515,48;14230,83;14534,16;7278,57;84559,04;47592,3;15383,84;14230,63;7597,89;84804,67;3,04;0,48;1,57;1,59;1,74;1,17;6,67;4,74;4,72;1,77;1,42;5,05;3,8;4,7;1,18;1,94;7,49;2,13;4,2;0,29;1446,46;-74,1;222,98;-120,69;1474,64;559,09;-1026,26;-674,8;-358,79;-1500,77;676,36;-777,2;-540,94;-357,31;-999,1;923,18;-1153,01;303,53;-319,32;-245,63
92;;48820,98;15238,26;14687,14;7543,3;86289,68;47645,75;14218,87;13849,46;7320,33;83034,41;47820,07;14491,89;13951,41;7315,34;83578,71;47875,68;13978,04;14765,34;7410,44;84029,5;47115,86;15211,47;14440,65;7683,78;84451,76;3,62;0,18;1,71;1,83;2,18;1,12;6,53;4,09;4,73;1,68;1,49;4,73;3,39;4,8;1,03;1,61;8,11;2,25;3,56;0,5;1705,12;26,79;246,49;-140,48;1837,92;529,89;-992,6;-591,19;-363,45;-1417,35;704,21;-719,58;-489,24;-368,44;-873,05;759,82;-1233,43;324,69;-273,34;-422,26
93;;48272,85;15099,57;14794,92;7604,61;85771,95;46823,12;14006,02;13974,78;7394,89;82198,81;46973,72;14284,69;14066,29;7390,41;82715,11;46715,03;13942,46;14829,27;7465,54;82952,3;46368,74;14975,92;14517,12;7774,89;83636,67;4,11;0,83;1,91;2,19;2,55;0,98;6,48;3,74;4,89;1,72;1,3;4,62;3,11;4,95;1,1;0,75;6,9;2,15;3,98;0,82;1904,11;123,65;277,8;-170,28;2135,28;454,38;-969,9;-542,34;-380,0;-1437,86;604,98;-691,23;-450,83;-384,48;-921,56;346,29;-1033,46;312,15;-309,35;-684,37
94;;47545,5;14929,07;14818,51;7662,8;84955,88;45807,9;13753,36;13984,79;7464,2;81010,25;45891,02;14026,98;14081,32;7466,96;81466,28;45816,01;13484,72;14792,69;7413,86;81507,28;45398,49;14663,05;14484,75;7848,86;82395,15;4,73;1,81;2,3;2,37;3,11;0,9;6,2;3,45;4,9;1,68;1,08;4,34;2,79;4,87;1,13;0,92;8,04;2,13;5,54;1,08;2147,01;266,02;333,76;-186,06;2560,73;409,41;-909,69;-499,96;-384,66;-1384,9;492,53;-636,07;-403,43;-381,9;-928,87;417,52;-1178,33;307,94;-435,0;-887,87
95;;46818,15;14758,57;14842,11;7720,99;84139,82;44792,68;13500,7;13994,79;7533,51;79821,68;44808,31;13769,28;14096,35;7543,52;80217,46;45067,35;13070,71;14641,86;7315,34;80095,26;44285,84;14251,04;14400,28;7884,95;80822,1;5,72;3,56;3,07;2,08;4,1;1,14;5,27;2,82;4,46;1,24;1,18;3,38;2,11;4,33;0,75;1,76;8,28;1,68;7,22;0,9;2532,31;507,53;441,83;-163,96;3317,72;506,84;-750,34;-405,49;-351,44;-1000,42;522,47;-481,76;-303,93;-341,43;-604,64;781,51;-1180,33;241,58;-569,61;-726,84
96;;43206,07;13328,84;13790,73;7448,58;77774,22;43263,31;12685,84;13751,98;7333,55;77034,68;43082,06;13079,22;13805,14;7528,01;77494,43;43269,38;12646,1;14343,39;7187,88;77446,75;43078,95;13772,07;14265,74;7884,85;79001,61;0,3;3,22;3,33;5,53;1,55;0,43;7,89;3,6;6,99;2,49;0,01;5,03;3,23;4,53;1,91;0,44;8,18;0,54;8,84;1,97;127,12;-443,23;-475,01;-436,27;-1227,39;184,36;-1086,23;-513,76;-551,3;-1966,93;3,11;-692,85;-460,6;-356,84;-1507,18;190,43;-1125,97;77,65;-696,97;-1554,86
97;;41799,29;12824,61;13543,21;7400,29;75567,4;41944,81;12250,87;13516,7;7289,68;75002,06;41674,16;12557,97;13582,69;7491,45;75306,27;41135,38;12057,31;13884,22;7125,35;74202,26;41829,74;13275,26;14080,81;7855,56;77041,38;0,07;3,39;3,82;5,8;1,91;0,28;7,72;4,01;7,2;2,65;0,37;5,4;3,54;4,64;2,25;1,66;9,17;1,4;9,3;3,69;-30,45;-450,65;-537,6;-455,27;-1473,98;115,07;-1024,39;-564,11;-565,88;-2039,32;-155,58;-717,29;-498,12;-364,11;-1735,11;-694,36;-1217,95;-196,59;-730,21;-2839,12
98;;40491,51;12363,8;13304,11;7343,63;73503,05;40711,54;11841,87;13298,12;7243,81;73095,34;40350,93;12087,07;13371,99;7437,26;73247,25;39595,29;11728,06;13582,03;7107,14;72012,52;40637,62;12823,53;13890,57;7802,89;75154,61;0,36;3,59;4,22;5,89;2,2;0,18;7,66;4,27;7,17;2,74;0,71;5,74;3,73;4,69;2,54;2,56;8,54;2,22;8,92;4,18;-146,1;-459,73;-586,46;-459,26;-1651,56;73,93;-981,66;-592,45;-559,08;-2059,27;-286,68;-736,46;-518,58;-365,63;-1907,36;-1042,32;-1095,47;-308,54;-695,75;-3142,09
99;;39364,34;11979,69;13080,91;7273,53;71698,47;39635,18;11482,99;13109,98;7193,6;71421,75;39189,54;11703,83;13181,95;7354,54;71429,86;38792,56;11573,95;13412,16;7026,57;70805,24;39598,43;12464,56;13736,54;7732,46;73531,99;0,59;3,89;4,77;5,94;2,49;0,09;7,87;4,56;6,97;2,87;1,03;6,1;4,04;4,89;2,86;2,04;7,15;2,36;9,13;3,71;-234,09;-484,87;-655,63;-458,93;-1833,52;36,75;-981,57;-626,56;-538,86;-2110,24;-408,89;-760,73;-554,59;-377,92;-2102,13;-805,87;-890,61;-324,38;-705,89;-2726,75
100;;38429,84;11665,0;12877,27;7198,05;70170,16;38733,26;11191,17;12954,11;7135,38;70013,92;38237,2;11393,58;13010,23;7259,31;69900,32;38079,73;11377,84;13244,34;6902,5;69604,41;38746,35;12171,36;13600,48;7650,48;72168,67;0,82;4,16;5,32;5,91;2,77;0,03;8,05;4,75;6,73;2,99;1,31;6,39;4,34;5,11;3,14;1,72;6,52;2,62;9,78;3,55;-316,51;-506,36;-723,21;-452,43;-1998,51;-13,09;-980,19;-646,37;-515,1;-2154,75;-509,15;-777,78;-590,25;-391,17;-2268,35;-666,62;-793,52;-356,14;-747,98;-2564,26
101;;37681,68;11406,48;12695,03;7125,94;68909,13;38007,36;10973,69;12825,18;7067,24;68873,47;37517,98;11137,47;12852,31;7170,2;68677,96;37466,64;11142,22;13090,22;6839,22;68538,3;38085,21;11907,34;13454,68;7563,03;71010,27;1,06;4,21;5,65;5,78;2,96;0,2;7,84;4,68;6,56;3,01;1,49;6,47;4,48;5,19;3,28;1,62;6,43;2,71;9,57;3,48;-403,53;-500,86;-759,65;-437,09;-2101,14;-77,85;-933,65;-629,5;-495,79;-2136,8;-567,23;-769,87;-602,37;-392,83;-2332,31;-618,57;-765,12;-364,46;-723,81;-2471,97
102;;37109,72;11207,49;12532,57;7055,45;67905,23;37449,36;10806,54;12700,98;6995,75;67952,63;36993,47;10952,08;12706,26;7089,46;67741,27;37060,6;10869,39;12963,3;6807,63;67700,92;37559,2;11672,07;13293,41;7475,05;69999,73;1,2;3,98;5,72;5,61;2,99;0,29;7,42;4,46;6,41;2,92;1,51;6,17;4,42;5,16;3,23;1,33;6,88;2,48;8,93;3,28;-449,48;-464,58;-760,84;-419,6;-2094,5;-109,84;-865,53;-592,43;-479,3;-2047,1;-565,73;-719,99;-587,15;-385,59;-2258,46;-498,6;-802,68;-330,11;-667,42;-2298,81
103;;36703,18;11071,32;12393,26;6982,91;67150,67;37051,99;10666,28;12567,36;6927,45;67213,08;36620,07;10849,59;12575,99;7013,86;67059,51;36748,15;10958,68;12846,69;6690,58;67244,1;37121,71;11475,84;13127,77;7391,0;69116,31;1,13;3,52;5,6;5,52;2,84;0,19;7,05;4,27;6,27;2,75;1,35;5,46;4,2;5,1;2,98;1,01;4,51;2,14;9,48;2,71;-418,53;-404,52;-734,51;-408,09;-1965,64;-69,72;-809,56;-560,41;-463,55;-1903,23;-501,64;-626,25;-551,78;-377,14;-2056,8;-373,56;-517,16;-281,08;-700,42;-1872,21
104;;36452,61;10984,39;12303,98;6907,15;66648,13;36820,99;10563,19;12459,22;6860,47;66703,87;36396,02;10789,09;12486,05;6934,61;66605,77;36565,22;10787,88;12753,96;6612,85;66719,91;36822,69;11335,69;13014,37;7314,49;68487,24;1,01;3,1;5,46;5,57;2,69;0,0;6,81;4,27;6,21;2,6;1,16;4,82;4,06;5,19;2,75;0,7;4,83;2,0;9,59;2,58;-370,08;-351,3;-710,39;-407,34;-1839,11;-1,7;-772,5;-555,15;-454,02;-1783,37;-426,67;-546,6;-528,32;-379,88;-1881,47;-257,47;-547,81;-260,41;-701,64;-1767,33
105;;36353,18;10936,89;12272,09;6830,99;66393,15;36750,13;10516,28;12395,02;6793,8;66455,23;36320,3;10736,48;12439,84;6847,14;66343,76;36663,67;10690,2;12710,84;6569,94;66634,65;36706,88;11262,71;12977,88;7249,76;68197,23;0,96;2,89;5,44;5,78;2,65;0,12;6,63;4,49;6,29;2,55;1,05;4,67;4,15;5,55;2,72;0,12;5,08;2,06;9,38;2,29;-353,7;-325,82;-705,79;-418,77;-1804,08;43,25;-746,43;-582,86;-455,96;-1742,0;-386,58;-526,23;-538,04;-402,62;-1853,47;-43,21;-572,51;-267,04;-679,82;-1562,58
106;;36417,05;10950,81;12203,5;6770,54;66341,9;36772,15;10545,82;12278,35;6738,55;66334,87;36353,04;10737,93;12335,29;6769,26;66195,52;36708,64;10700,7;12527,14;6504,86;66441,34;36701,7;11237,36;12869,56;7204,4;68013,03;0,78;2,55;5,18;6,02;2,46;0,19;6,15;4,59;6,47;2,47;0,95;4,44;4,15;6,04;2,67;0,02;4,78;2,66;9,71;2,31;-284,65;-286,55;-666,06;-433,86;-1671,13;70,44;-691,54;-591,21;-465,85;-1678,16;-348,67;-499,43;-534,27;-435,14;-1817,51;6,93;-536,66;-342,42;-699,54;-1571,69
107;;36652,22;11047,01;12011,25;6732,65;66443,13;36827,1;10657,3;12025,38;6697,43;66207,21;36456,71;10836,11;12084,55;6713,17;66090,54;37417,3;10682,84;12180,57;6457,61;66738,32;36732,55;11242,03;12561,54;7170,11;67706,22;0,22;1,73;4,38;6,1;1,87;0,26;5,2;4,27;6,59;2,21;0,75;3,61;3,8;6,37;2,39;1,86;4,97;3,03;9,94;1,43;-80,33;-195,02;-550,29;-437,46;-1263,09;94,55;-584,73;-536,16;-472,68;-1499,01;-275,84;-405,92;-476,99;-456,94;-1615,68;684,75;-559,19;-380,97;-712,5;-967,9
108;;37033,08;11209,75;11738,23;6673,8;66654,86;36945,21;10795,9;11717,4;6627,58;66086,09;36642,0;10979,49;11762,21;6646,19;66029,89;38147,54;10690,16;11969,34;6359,81;67166,85;36834,1;11297,39;12182,55;7071,54;67385,58;0,54;0,78;3,65;5,62;1,08;0,3;4,44;3,82;6,28;1,93;0,52;2,81;3,45;6,01;2,01;3,57;5,37;1,75;10,06;0,32;198,98;-87,64;-444,32;-397,74;-730,72;111,11;-501,49;-465,15;-443,96;-1299,49;-192,1;-317,9;-420,34;-425,35;-1355,69;1313,44;-607,23;-213,21;-711,73;-218,73
109;;37553,06;11432,98;11472,24;6557,67;67015,95;37212,8;10935,99;11474,68;6496,64;66120,11;36964,88;11133,1;11480,31;6536,54;66114,83;38908,75;10746,85;11843,18;6264,47;67763,25;37110,12;11449,38;11913,2;6861,08;67333,78;1,19;0,14;3,7;4,42;0,47;0,28;4,48;3,68;5,31;1,8;0,39;2,76;3,63;4,73;1,81;4,85;6,14;0,59;8,7;0,64;442,94;-16,4;-440,96;-303,41;-317,83;102,68;-513,39;-438,52;-364,44;-1213,67;-145,24;-316,28;-432,89;-324,54;-1218,95;1798,63;-702,53;-70,02;-596,61;429,47
110;;38315,56;11786,01;11350,93;6427,03;67879,53;37850,21;11228,99;11408,12;6359,97;66847,29;37614,23;11422,43;11338,64;6400,84;66776,14;39404,68;11120,24;12003,51;6066,86;68595,29;37831,44;11806,66;11884,82;6668,92;68191,84;1,28;0,17;4,49;3,63;0,46;0,05;4,89;4,01;4,63;1,97;0,57;3,25;4,6;4,02;2,08;4,16;5,81;1,0;9,03;0,59;484,12;-20,65;-533,89;-241,89;-312,31;18,77;-577,67;-476,7;-308,95;-1344,55;-217,21;-384,23;-546,18;-268,08;-1415,7;1573,24;-686,42;118,69;-602,06;403,45
111;;39410,98;12324,25;11484,86;6340,0;69560,09;39001,94;11794,52;11587,44;6284,57;68668,47;38717,85;11950,99;11404,17;6271,1;68344,11;41420,83;11578,39;12454,1;6094,53;71547,85;39173,66;12431,63;12167,04;6630,19;70402,51;0,61;0,86;5,61;4,38;1,2;0,44;5,12;4,76;5,21;2,46;1,16;3,87;6,27;5,42;2,92;5,74;6,86;2,36;8,08;1,63;237,32;-107,38;-682,18;-290,19;-842,42;-171,72;-637,11;-579,6;-345,62;-1734,04;-455,81;-480,64;-762,87;-359,09;-2058,4;2247,17;-853,24;287,06;-535,66;1145,34
112;;40767,86;12972,19;11826,47;6337,02;71903,54;40375,06;12448,18;11927,17;6296,41;71046,82;40026,18;12573,95;11624,98;6192,35;70417,46;43306,3;12131,82;12893,74;6177,73;74509,59;40764,29;13139,06;12631,99;6721,81;73257,15;0,01;1,27;6,38;5,72;1,85;0,95;5,26;5,58;6,33;3,02;1,81;4,3;7,97;7,88;3,88;6,24;7,67;2,07;8,09;1,71;3,57;-166,87;-805,52;-384,79;-1353,61;-389,23;-690,88;-704,82;-425,4;-2210,33;-738,11;-565,11;-1007,01;-529,46;-2839,69;2542,01;-1007,24;261,75;-544,08;1252,44
113;;42247,95;13616,98;12280,18;6435,42;74580,53;41628,38;12973,73;12309,31;6394,61;73306,03;41239,17;13109,53;11914,51;6199,54;72462,75;45309,04;12637,42;13363,37;6383,08;77692,91;42170,2;13723,18;13116,72;6881,5;75891,6;0,18;0,77;6,38;6,48;1,73;1,28;5,46;6,16;7,08;3,41;2,21;4,47;9,17;9,91;4,52;7,44;7,91;1,88;7,24;2,37;77,75;-106,2;-836,54;-446,08;-1311,07;-541,82;-749,45;-807,41;-486,89;-2585,57;-931,03;-613,65;-1202,21;-681,96;-3428,85;3138,84;-1085,76;246,65;-498,42;1801,31
114;;43607,52;14127,31;12716,32;6577,82;77028,97;42665,23;13331,83;12641,07;6512,09;75150,22;42232,09;13476,46;12166,39;6273,98;74148,92;46362,19;13532,0;13697,88;6536,35;80128,42;43263,71;14143,66;13515,56;7048,24;77971,17;0,79;0,12;5,91;6,67;1,21;1,38;5,74;6,47;7,61;3,62;2,38;4,72;9,98;10,99;4,9;7,16;4,32;1,35;7,26;2,77;343,81;-16,35;-799,24;-470,42;-942,2;-598,48;-811,83;-874,49;-536,15;-2820,95;-1031,62;-667,2;-1349,17;-774,26;-3822,25;3098,48;-611,66;182,32;-511,89;2157,25
115;;44648,79;14417,24;13031,19;6703,31;78800,53;43472,84;13543,96;12861,33;6584,26;76462,39;42960,96;13656,44;12302,45;6382,12;75301,97;47132,16;13604,22;13914,22;6658,92;81309,52;44046,13;14418,01;13769,27;7172,89;79406,3;1,37;0,01;5,36;6,55;0,76;1,3;6,06;6,59;8,21;3,71;2,46;5,28;10,65;11,02;5,17;7,01;5,64;1,05;7,17;2,4;602,66;-0,77;-738,08;-469,58;-605,77;-573,29;-874,05;-907,94;-588,63;-2943,91;-1085,17;-761,57;-1466,82;-790,77;-4104,33;3086,03;-813,79;144,95;-513,97;1903,22
116;;45463,35;14600,7;13258,88;6811,71;80134,64;44129,53;13698,15;13010,34;6622,79;77460,81;43529,4;13782,37;12377,17;6484,42;76173,36;47737,88;13990,0;14062,97;6702,61;82493,46;44729,18;14629,58;13947,18;7252,59;80558,54;1,64;0,2;4,94;6,08;0,53;1,34;6,37;6,72;8,68;3,85;2,68;5,79;11,26;10,59;5,44;6,73;4,37;0,83;7,58;2,4;734,17;-28,88;-688,3;-440,88;-423,9;-599,65;-931,43;-936,84;-629,8;-3097,73;-1199,78;-847,21;-1570,01;-768,17;-4385,18;3008,7;-639,58;115,79;-549,98;1934,92
117;;46171,88;14809,94;13451,65;6910,76;81344,23;44698,27;13878,16;13140,61;6652,13;78369,17;44028,68;13981,54;12457,03;6549,08;77016,33;48437,46;14368,44;14146,07;6650,5;83602,47;45502,21;14858,07;14125,69;7296,92;81782,89;1,47;0,32;4,77;5,29;0,54;1,77;6,6;6,97;8,84;4,17;3,24;5,9;11,81;10,25;5,83;6,45;3,3;0,14;8,86;2,22;669,67;-48,13;-674,04;-386,16;-438,66;-803,94;-979,91;-985,08;-644,79;-3413,72;-1473,53;-876,53;-1668,66;-747,84;-4766,56;2935,25;-489,63;20,38;-646,42;1819,58
118;;46722,18;15050,75;13596,42;6979,11;82348,46;45089,61;14084,28;13252,12;6671,77;79097,78;44353,1;14207,5;12523,8;6581,09;77665,49;48624,16;14613,94;14205,09;6744,4;84187,59;46254,59;15102,63;14280,78;7318,89;82956,88;1,01;0,34;4,79;4,64;0,73;2,52;6,74;7,2;8,84;4,65;4,11;5,93;12,3;10,08;6,38;5,12;3,24;0,53;7,85;1,48;467,59;-51,88;-684,36;-339,78;-608,42;-1164,98;-1018,35;-1028,66;-647,12;-3859,1;-1901,49;-895,13;-1756,98;-737,8;-5291,39;2369,57;-488,69;-75,69;-574,49;1230,71
119;;47025,13;15254,59;13668,4;6996,11;82944,23;45220,58;14258,04;13324,55;6674,78;79477,95;44396,72;14347,14;12543,46;6590,44;77877,76;48963,8;14991,22;14240,92;6756,75;84952,69;46814,11;15326,61;14360,59;7329,54;83830,85;0,45;0,47;4,82;4,55;1,06;3,4;6,97;7,21;8,93;5,19;5,16;6,39;12,65;10,08;7,1;4,59;2,19;0,83;7,81;1,34;211,02;-72,02;-692,19;-333,43;-886,62;-1593,53;-1068,57;-1036,04;-654,76;-4352,9;-2417,39;-979,47;-1817,13;-739,1;-5953,09;2149,69;-335,39;-119,67;-572,79;1121,84
120;;47016,72;15182,22;13661,2;6973,01;82833,15;45186,72;14189,49;13308,84;6653,45;79338,5;44249,69;14194,51;12503,51;6570,28;77517,99;49065,46;14665,72;14167,3;6791,24;84689,72;47062,38;15430,64;14302,23;7328,58;84123,84;0,1;1,61;4,48;4,85;1,53;3,99;8,04;6,95;9,21;5,69;5,98;8,01;12,58;10,35;7,85;4,26;4,96;0,94;7,33;0,67;-45,66;-248,43;-641,03;-355,57;-1290,69;-1875,66;-1241,16;-993,39;-675,13;-4785,34;-2812,69;-1236,14;-1798,72;-758,3;-6605,85;2003,08;-764,93;-134,93;-537,34;565,88
121;;46735,6;14712,51;13589,71;6933,44;81971,26;45141,03;13775,07;13190,1;6609,75;78715,95;44072,45;13671,4;12419,38;6518,74;76681,97;48811,21;14001,31;13969,68;6666,38;83448,58;46996,62;15365,45;14093,87;7317,76;83773,7;0,56;4,25;3,58;5,25;2,15;3,95;10,35;6,41;9,68;6,04;6,22;11,03;11,88;10,92;8,47;3,86;8,88;0,88;8,9;0,39;-261,02;-652,94;-504,16;-384,32;-1802,44;-1855,59;-1590,38;-903,77;-708,01;-5057,75;-2924,17;-1694,05;-1674,49;-799,02;-7091,73;1814,59;-1364,14;-124,19;-651,38;-325,12
122;;46606,05;14367,58;13535,53;6918,79;81427,95;45288,03;13488,29;13118,77;6584,87;78479,96;44110,66;13303,47;12396,92;6470,53;76281,58;48313,72;14033,65;13973,67;6690,94;83011,98;47022,82;15344,79;13939,0;7318,34;83624,95;0,89;6,37;2,89;5,46;2,63;3,69;12,1;5,88;10,02;6,15;6,19;13,3;11,06;11,58;8,78;2,75;8,54;0,25;8,57;0,73;-416,77;-977,21;-403,47;-399,55;-2197,0;-1734,79;-1856,5;-820,23;-733,47;-5144,99;-2912,16;-2041,32;-1542,08;-847,81;-7343,37;1290,9;-1311,14;34,67;-627,4;-612,97
123;;46986,16;14622,91;13575,01;6963,11;82147,19;45753,8;13755,62;13230,84;6617,87;79358,13;44531,49;13561,4;12523,94;6463,4;77080,23;49201,95;14665,97;14140,43;6835,98;84844,33;47491,66;15567,85;14020,77;7350,08;84430,35;1,06;6,07;3,18;5,26;2,7;3,66;11,64;5,63;9,96;6,01;6,23;12,89;10,68;12,06;8,71;3,6;5,79;0,85;6,99;0,49;-505,5;-944,94;-445,76;-386,97;-2283,16;-1737,86;-1812,23;-789,93;-732,21;-5072,22;-2960,17;-2006,45;-1496,83;-886,68;-7350,12;1710,29;-901,88;119,66;-514,1;413,98
124;;47583,62;15124,27;13696,74;7053,28;83457,91;46299,09;14238,24;13439,14;6700,0;80676,47;45103,05;14092,33;12725,61;6510,6;78431,59;49519,76;14875,66;14368,2;6965,22;85728,84;48123,83;15912,4;14225,52;7407,31;85669,06;1,12;4,95;3,72;4,78;2,58;3,79;10,52;5,53;9,55;5,83;6,28;11,44;10,54;12,11;8,45;2,9;6,52;1,0;5,97;0,07;-540,21;-788,14;-528,78;-354,03;-2211,15;-1824,74;-1674,17;-786,38;-707,31;-4992,59;-3020,78;-1820,08;-1499,91;-896,71;-7237,47;1395,93;-1036,75;142,68;-442,09;59,78
125;;48022,74;15423,15;13861,33;7161,84;84469,06;46663,68;14515,46;13619,28;6806,63;81605,05;45552,76;14447,19;12906,12;6610,2;79516,27;49759,68;14852,51;14683,48;7036,78;86332,45;48565,94;16197,48;14393,82;7475,13;86632,37;1,12;4,78;3,7;4,19;2,5;3,92;10,38;5,38;8,94;5,8;6,2;10,81;10,34;11,57;8,21;2,46;8,3;2,01;5,86;0,35;-543,2;-774,33;-532,49;-313,29;-2163,31;-1902,26;-1682,02;-774,54;-668,5;-5027,32;-3013,18;-1750,29;-1487,7;-864,93;-7116,1;1193,74;-1344,97;289,66;-438,35;-299,92
126;;48244,48;15523,56;14005,37;7250,96;85024,37;46868,91;14604,41;13721,09;6897,55;82091,96;45844,28;14615,79;13048,31;6724,14;80232,52;49656,4;14900,87;14795,18;7080,36;86432,81;48798,36;16328,33;14479,9;7527,03;87133,63;1,14;4,93;3,28;3,67;2,42;3,95;10,56;5,24;8,36;5,79;6,05;10,49;9,89;10,67;7,92;1,76;8,74;2,18;5,93;0,8;-553,88;-804,77;-474,53;-276,07;-2109,26;-1929,45;-1723,92;-758,81;-629,48;-5041,67;-2954,08;-1712,54;-1431,59;-802,89;-6901,11;858,04;-1427,46;315,28;-446,67;-700,82
